site,lon,lat,sp1,sp2,sp3,wc1,wc2,wc3,wc4,wc5,wc6,wc7,wc8,wc9,wc10,wc11,wc12,wc13,wc14,wc15,wc16,wc17,wc18,wc19,lc1,lc2,lc3,lc4,lc5,lc6,lc7,lc8,lc10,lc11,lc12,lc13,lc14
245790,-71.875,45.375,1,0,1,61.47444534301758,78,206.6233367919922,10124.8623046875,241.4744415283203,-137.79888916015625,379.3255615234375,191.94667053222656,-68.75444793701172,191.94667053222656,-81.274444580078125,1091.6021728515625,117.58333587646484,66.9544448852539,15.847777366638184,345.0022277832031,213.84445190429688,345.0022277832031,214.44000244140625,43,0,0,0,4,20,0,2,3,25,0,47,3
245791,-71.875,45.625,1,0,0,58.016666412353516,78,205.53555297851562,10184.2685546875,238.72555541992188,-142.05667114257812,380.81109619140625,188.96221923828125,-77.46333312988281,188.96221923828125,-85.71778106689453,1182.9710693359375,130.61000061035156,71.50333404541016,16.287776947021484,378.4977722167969,231.12222290039062,378.4977722167969,231.445556640625,47,0,0,0,0,20,0,2,2,26,0,49,3
245792,-71.875,45.875,1,0,0,56.46555709838867,78.024444580078125,204.23777770996094,10272.3603515625,238.3800048828125,-144.9822235107422,383.401123046875,188.2933349609375,-72.61888885498047,188.29444885253906,-88.69110870361328,1191.5933837890625,130.71221923828125,72.88111114501953,15.852222442626953,377.6011047363281,234.6566619873047,377.336669921875,235.84445190429688,39,0,0,0,0,20,0,8,6,24,0,46,3
245793,-71.875,46.125,1,0,0,57.973331451416016,78.4022216796875,202.29110717773438,10409.22265625,241.86666870117188,-145.92889404296875,387.74444580078125,191.272216796875,-66.9000015258789,191.29222106933594,-89.30333709716797,1178.5977783203125,125.51889038085938,71.83777618408203,15.45888900756836,366.2166748046875,231.5933380126953,359.4433288574219,232.41555786132812,33,0,1,0,1,25,0,7,7,22,0,43,3
245794,-71.875,46.375,1,0,0,58.72888946533203,78.94999694824219,200.42555236816406,10555.033203125,244.7211151123047,-147.91221618652344,392.6444396972656,193.57110595703125,-46.481109619140625,193.67999267578125,-90.866668701171875,1135.707763671875,117.62889099121094,69.02777862548828,15.203332901000977,347.67889404296875,219.18333435058594,329.41778564453125,222.36000061035156,58,0,0,0,0,7,0,1,2,29,0,53,3
245795,-71.875,46.625,1,0,0,58.68111038208008,79,198.1477813720703,10713.3876953125,246.8622283935547,-151.14111328125,397.977783203125,195.28443908691406,-50.53111267089844,195.4388885498047,-93.4544448852539,1162.6077880859375,119.53666687011719,71.86444091796875,15.844444274902344,356.2789001464844,223.8188934326172,339.935546875,228.23777770996094,30,0,2,0,0,22,0,5,7,20,0,44,2
245796,-71.875,46.875,1,0,0,47.80555725097656,79,197.62445068359375,10747.1865234375,236.1744384765625,-163.42666625976562,399.62445068359375,184.47666931152344,-62.836666107177734,184.7344512939453,-105.25,1208.4466552734375,126.60221862792969,72.47222137451172,18.23555564880371,372.83111572265625,224.7655487060547,368.1944580078125,228.1744384765625,55,0,0,0,0,9,0,2,3,29,0,52,3
245797,-71.875,47.125,1,0,0,27.79222297668457,79,199.12222290039062,10654.6220703125,214.7211151123047,-182.64999389648438,397.39111328125,163.27999877929688,-70.55555725097656,163.32333374023438,-124.30333709716797,1329.223388671875,143.30332946777344,80.06999969482422,18.453332901000977,413.6522216796875,248.3155517578125,411.9111022949219,252.08888244628906,67,0,0,0,0,0,0,0,0,32,0,55,3
245798,-71.875,47.375,1,0,0,21.25,79.00111389160156,198.53334045410156,10706.3369140625,208.6366729736328,-190.68556213378906,399.29888916015625,157.1122283935547,-98.25777435302734,157.1744384765625,-131.8955535888672,1309.9522705078125,146.08778381347656,78.13111114501953,19.14555549621582,414.88665771484375,244.00111389160156,412.5966796875,245.586669921875,68,0,0,0,0,0,0,0,0,29,0,48,3
245799,-71.875,47.625,1,0,0,21.56333351135254,79.49888610839844,197.35888671875,10816.833984375,210.28111267089844,-192.58111572265625,402.8477783203125,158.5433349609375,-129.3477783203125,158.67555236816406,-133.39443969726562,1232.7044677734375,142.86778259277344,70.779998779296875,20.823333740234375,401.368896484375,223.40777587890625,397.11444091796875,223.4933319091797,68,0,0,0,0,0,0,0,0,29,0,48,2
245800,-71.875,47.875,0,0,0,21.649999618530273,80,196.9744415283203,10899.767578125,211.49000549316406,-194.15777587890625,405.6344299316406,159.41444396972656,-129.1677703857422,159.6588897705078,-134.62889099121094,1159.7255859375,139.9199981689453,63.8577766418457,23.0977783203125,390.02777099609375,204.10777282714844,383.8333435058594,204.24110412597656,66,0,0,0,0,0,0,0,0,31,0,55,3
245801,-71.875,48.125,1,0,0,24.54222297668457,80.45222473144531,196.71665954589844,11004.4287109375,215.96888732910156,-193.16000366210938,409.1722106933594,163.46444702148438,-122.72000122070312,163.76889038085938,-133.33555603027344,1022.1644287109375,126.31111145019531,56.323333740234375,23.721111297607422,347.6622314453125,180.5822296142578,344.05889892578125,181.0366668701172,66,0,0,0,0,0,0,0,0,31,0,56,3
245802,-71.875,48.375,1,0,0,32.21444320678711,81.15777587890625,195.836669921875,11173.166015625,226.34666442871094,-188.39999389648438,414.8077697753906,173.2355499267578,-95.7844467163086,173.55332946777344,-128.1199951171875,937.89447021484375,117.61000061035156,52.71888732910156,24.182222366333008,321.0299987792969,166.43666076660156,319.4311218261719,169.0111083984375,38,0,3,0,0,11,1,0,3,20,0,50,3
245803,-71.875,48.625,1,0,0,36.75555419921875,81.98332977294922,195.26666259765625,11313.6552734375,233.35110473632812,-186.2211151123047,419.7144470214844,179.17222595214844,-50.184444427490234,180.03778076171875,-125.60221862792969,917.030029296875,116.19444274902344,49.5977783203125,26.934444427490234,319.2177734375,152.44444274902344,315.7611083984375,161.58888244628906,20,0,2,0,0,4,0,0,1,11,0,50,2
245804,-71.875,48.875,1,0,0,31.304445266723633,82.61000061035156,196.04444885253906,11346.0576171875,229.22222900390625,-192.14999389648438,421.3244323730469,174.00222778320312,-35.08777618408203,174.8655548095703,-131.61666870117188,910.14111328125,115.2699966430664,47.37888717651367,28.47222137451172,319.9700012207031,144.89443969726562,313.586669921875,157.55999755859375,55,0,1,2,0,7,0,0,1,28,0,53,2
245805,-71.875,49.125,1,0,0,23.614444732666016,83,195.95111083984375,11378.6357421875,222.6844482421875,-200.15444946289062,422.8577880859375,166.9166717529297,-46.14555740356445,167.66444396972656,-139.868896484375,953.64886474609375,120.90777587890625,49.545555114746094,28.278888702392578,333.8244323730469,151.75889587402344,330.7733459472656,165.8155517578125,66,0,0,0,0,0,0,0,0,32,0,55,2
245806,-71.875,49.375,1,0,0,20.822221755981445,82.98222351074219,194.1455535888672,11497.328125,221.9855499267578,-204.66111755371094,426.6622314453125,166.1666717529297,-40.28333282470703,166.33888244628906,-144.54222106933594,990.61553955078125,126.11000061035156,51.5,28.295555114746094,348.0355529785156,157.59222412109375,347.6322326660156,172.6699981689453,67,0,0,0,0,0,0,0,0,29,0,48,2
245807,-71.875,49.625,1,0,0,13.463333129882812,82.34444427490234,192.51222229003906,11547.7158203125,215.3866729736328,-212.61111450195312,428.0322265625,159.51666259765625,-55.746665954589844,159.52000427246094,-152.8800048828125,1041.7633056640625,133.49221801757812,53.57444381713867,28.531110763549805,372.04443359375,165.28111267089844,372.0411071777344,180.08778381347656,66,0,0,0,0,0,0,0,0,31,0,55,2
245808,-71.875,49.875,1,0,0,7.832221984863281,81.6322250366211,190.0933380126953,11610.9853515625,210.34555053710938,-219.0688934326172,429.34222412109375,154.52999877929688,-66.84666442871094,154.52999877929688,-159.7755584716797,1043.18115234375,134.7355499267578,53.96333312988281,28.83222198486328,378.5289001464844,168.0433349609375,378.5289001464844,178.30555725097656,66,0,0,0,0,0,0,0,0,31,0,55,2
245809,-71.875,50.125,1,0,0,1.1866666078567505,80.61333465576172,187.80999755859375,11641.2001953125,203.44444274902344,-225.9244384765625,429.29779052734375,147.98333740234375,-74.6322250366211,147.98333740234375,-167.17666625976562,1060.1822509765625,139.61778259277344,53.53666687011719,30.7277774810791,393.2855529785156,167.21556091308594,393.2855529785156,175.977783203125,70,0,0,0,0,0,0,0,0,28,0,48,2
245810,-71.875,50.375,1,0,0,-5.545555591583252,79.5411148071289,185.7211151123047,11648.646484375,196.07444763183594,-232.27667236328125,428.3299865722656,141.2111053466797,-108.57221984863281,141.2111053466797,-174.2655487060547,1047.03662109375,139.91221618652344,51.71888732910156,32.026668548583984,394.4122314453125,163.87889099121094,394.4122314453125,168.66000366210938,68,0,0,0,0,0,0,0,0,28,0,48,2
245811,-71.875,50.625,1,0,0,-4.496666431427002,78.475555419921875,182.4277801513672,11756.1064453125,197.75222778320312,-232.4177703857422,430.2099914550781,143.4633331298828,-136.7322235107422,143.4633331298828,-174.95555114746094,958.0966796875,129.61778259277344,45.7599983215332,33.434444427490234,365.34112548828125,147.73333740234375,365.34112548828125,149.1377716064453,67,0,0,0,0,0,0,0,0,29,0,55,2
245813,-71.875,51.125,1,0,0,-10.70555591583252,76.4566650390625,178.03443908691406,11824.21484375,191.2711181640625,-238.1911163330078,429.4677734375,138.04110717773438,-181.02999877929688,138.06222534179688,-182.20333862304688,887.6866455078125,121.52333068847656,39.380001068115234,36.054443359375,342.7911071777344,128.46556091308594,339.25,128.49000549316406,60,0,0,0,0,0,0,0,0,27,0,54,2
246353,-71.625,44.125,1,1,0,46.99222183227539,81,223.58999633789062,9428.8193359375,223.03111267089844,-140.10888671875,363.18890380859375,139.63221740722656,-84.54888916015625,171.28111267089844,-84.54888916015625,1166.6500244140625,113.41999816894531,72.91777801513672,12.702221870422363,334.43890380859375,226.3866729736328,330.1522216796875,226.3866729736328,0,0,1,0,0,0,0,0,0,97,0,73,4
246354,-71.625,44.375,1,1,1,61.454444885253906,80.89888763427734,217.78443908691406,9715.0556640625,240.05221557617188,-131.04888916015625,371.1277770996094,187.0588836669922,-74.4044418334961,188.7066650390625,-74.4044418334961,1027.8922119140625,104.8022232055664,60.612220764160156,16.393333435058594,310.5433349609375,188.22222900390625,310.3166809082031,188.22222900390625,0,0,4,0,0,2,0,0,0,90,0,85,5
246355,-71.625,44.625,1,0,0,56.290000915527344,80.122222900390625,215.43556213378906,9782.2412109375,234.52777099609375,-137.67666625976562,372.2133483886719,183.87889099121094,-80.76555633544922,183.88221740722656,-80.81111145019531,955.97222900390625,102.30889129638672,53.27888870239258,19.255556106567383,302.85333251953125,167.19667053222656,302.85223388671875,167.19778442382812,0,0,0,0,0,1,0,0,0,95,0,78,5
246356,-71.625,44.875,1,0,1,49.851112365722656,79.41999816894531,213.44778442382812,9821.08984375,227.38333129882812,-144.8477783203125,372.2822265625,177.08999633789062,-86.5999984741211,177.50222778320312,-88.05889129638672,1010.1233520507812,107.5888900756836,57.282222747802734,19.245555877685547,321.0289001464844,181.18777465820312,320.3722229003906,181.2388916015625,0,0,1,1,0,1,0,0,0,95,0,75,5
246357,-71.625,45.125,1,0,1,50.0977783203125,79,210.6522216796875,9920.5380859375,228.0800018310547,-146.1699981689453,374.2133483886719,178.26333618164062,-72.817779541015625,178.554443359375,-89.464447021484375,1083.49560546875,112.19000244140625,65.84444427490234,16.302221298217773,333.89776611328125,208.881103515625,333.5322265625,209.9244384765625,55,0,0,0,0,9,0,2,2,28,0,52,4
246358,-71.625,45.375,1,0,0,57.108890533447266,78.165557861328125,207.15777587890625,10089.2099609375,236.64999389648438,-141.69667053222656,378.3699951171875,187.2822265625,-77.54000091552734,187.2822265625,-85.03111267089844,1139.5699462890625,120.00777435302734,70.839996337890625,14.652222633361816,351.4211120605469,227.9711151123047,351.4211120605469,228.29666137695312,50,0,0,0,0,16,0,2,2,27,0,51,3
246359,-71.625,45.625,1,0,0,54.563331604003906,78,205.8088836669922,10149.4423828125,234.7177734375,-145.0144500732422,379.6944580078125,185.27000427246094,-84.26777648925781,185.27000427246094,-88.61555480957031,1160.106689453125,126.945556640625,70.29777526855469,15.579999923706055,366.21112060546875,228.31443786621094,366.21112060546875,228.52444458007812,58,0,0,0,0,9,0,1,1,29,0,53,4
246360,-71.625,45.875,1,0,0,49.356666564941406,78,205.20443725585938,10184.095703125,229.8877716064453,-150.70889282226562,380.64666748046875,180.2344512939453,-57.27000045776367,180.2344512939453,-94.52222442626953,1246.5111083984375,139.304443359375,76.02555847167969,16.261110305786133,397.7911071777344,244.8844451904297,397.7911071777344,248.1477813720703,60,0,0,0,0,6,0,1,1,30,0,54,4
246361,-71.625,46.125,1,0,0,49.4566650390625,78,203.6300048828125,10294.97265625,231.6477813720703,-152.554443359375,384.17999267578125,181.49110412597656,-52.442222595214844,181.49110412597656,-96.14555358886719,1207.74560546875,131.1044464111328,74.6611099243164,14.994444847106934,375.73443603515625,239.9088897705078,375.73443603515625,243.368896484375,50,0,0,0,0,14,0,3,4,27,0,51,3
246362,-71.625,46.375,1,0,0,56.33444595336914,78.22777557373047,200.6233367919922,10506.7685546875,241.4633331298828,-149.52999877929688,390.9911193847656,190.69332885742188,-48.008888244628906,190.69667053222656,-92.56111145019531,1165.3621826171875,122.95555877685547,71.9888916015625,15.181111335754395,358.4488830566406,229.45443725585938,356.02777099609375,233.56443786621094,43,0,0,0,0,19,0,4,5,25,0,48,3
246363,-71.625,46.625,1,0,0,57.393333435058594,78.97666931152344,198.25999450683594,10673.5029296875,244.72999572753906,-151.88221740722656,396.6199951171875,191.15777587890625,-47.66777801513672,193.64666748046875,-94.1866683959961,1178.9644775390625,120.24333190917969,74.46888732910156,15.438888549804688,357.7677917480469,231.35667419433594,349.42999267578125,236.57333374023438,28,0,0,0,0,22,0,5,7,20,0,43,2
246364,-71.625,46.875,1,0,0,47.233333587646484,79,197.78443908691406,10715.142578125,235.03443908691406,-163.4933319091797,398.5022277832031,183.20889282226562,-23.956666946411133,183.80999755859375,-105.336669921875,1269.284423828125,132.71221923828125,78.77111053466797,17.4244441986084,388.2533264160156,240.977783203125,385.49334716796875,248.26333618164062,57,0,0,0,0,8,0,1,1,29,0,53,3
246365,-71.625,47.125,1,0,0,26.237777709960938,79,199.43556213378906,10608.8837890625,212.4388885498047,-183.47666931152344,395.8944396972656,161.10333251953125,-61.81666564941406,161.29888916015625,-125.24888610839844,1348.4166259765625,143.9088897705078,82.43333435058594,17.615554809570312,414.2900085449219,255.0477752685547,410.4166564941406,259.8466796875,67,0,0,0,0,0,0,0,0,32,0,55,3
246366,-71.625,47.375,1,0,0,15.130000114440918,79,199.65554809570312,10599.814453125,200.97666931152344,-195.00111389160156,395.9822082519531,149.6777801513672,-118.00777435302734,149.8255615234375,-136.5500030517578,1360.614501953125,148.6811065673828,81.41444396972656,18.15999984741211,421.510009765625,254.16221618652344,419.4989013671875,254.86778259277344,69,0,0,0,0,0,0,0,0,30,0,48,3
246367,-71.625,47.625,1,0,0,11.484444618225098,79,199.1677703857422,10655.1455078125,198,-199.92111206054688,397.8477783203125,146.60777282714844,-139.19778442382812,146.6477813720703,-141.1911163330078,1376.99560546875,156.80999755859375,77.1866683959961,21.053333282470703,442.18890380859375,242.46665954589844,440.65887451171875,242.51333618164062,69,0,0,0,0,0,0,0,0,30,0,48,2
246368,-71.625,47.875,1,0,0,15.922222137451172,79.56444549560547,197.77000427246094,10794.7001953125,204.2644500732422,-197.98666381835938,402.2255554199219,152.4822235107422,-138.67222595214844,152.61111450195312,-138.9199981689453,1277.9200439453125,151.3544464111328,68.18888854980469,23.883333206176758,427.5466613769531,214.94332885742188,421.3500061035156,214.94667053222656,67,0,0,0,0,0,0,0,0,31,0,53,3
246369,-71.625,48.125,1,0,0,21.834444046020508,80.0199966430664,196.7177734375,10940.208984375,212.304443359375,-194.60000610351562,406.95111083984375,160.0755615234375,-128.29110717773438,160.28334045410156,-135.17333984375,1104.1044921875,134.81443786621094,59.18888854980469,25.18777847290039,375.90887451171875,185.8322296142578,370.61444091796875,186.33444213867188,66,0,0,0,0,0,0,0,0,30,0,55,3
246370,-71.625,48.375,1,0,0,31.43666648864746,80.84111022949219,195.4566650390625,11135.154296875,225.00332641601562,-188.33778381347656,413.3822326660156,172.09666442871094,-94.39111328125,172.37222290039062,-128.3877716064453,985.65887451171875,122.58999633789062,54.72888946533203,25.486665725708008,337.4100036621094,168.45443725585938,335.9977722167969,171.8544464111328,46,0,2,1,0,15,1,0,4,25,0,49,3
246371,-71.625,48.625,1,0,0,35.16222381591797,81.49333190917969,195.04222106933594,11263.7958984375,231.12554931640625,-186.7644500732422,417.92889404296875,176.88888549804688,-58.9011116027832,177.7288818359375,-126.51333618164062,967.247802734375,121.2699966430664,52.39555740356445,27.558889389038086,334.60223388671875,158.2211151123047,331.9788818359375,168.45443725585938,36,0,4,0,0,18,1,0,6,25,0,46,2
